latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
21.02491,-78.28241,350.88,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,307.65,10.5,D
21.02436,-78.28615,334.31,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,303.17,3.79,D
21.10879,-77.73117,334.15,0.4,0.37,2025-02-16,1828,N,low,2.0NRT,304.53,3.53,D
21.02825,-78.28297,346.81,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,302.83,10.5,D
21.11171,-77.78253,330.31,0.4,0.37,2025-02-16,1828,N,low,2.0NRT,305.27,2.51,D
21.05953,-78.22278,344.89,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,306.84,15.65,D
21.06287,-78.22333,346.3,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,312.7,15.65,D
21.12525,-77.83907,340.34,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,303.88,6.85,D
21.13079,-77.82436,340.46,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,307.84,8.42,D
21.07185,-78.25552,341.4,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,304.01,4.37,D
21.0713,-78.25926,338.51,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,308.04,4.37,D
21.07519,-78.25607,350.59,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,313.08,14.31,D
21.07464,-78.25982,337.06,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,304.61,14.31,D
21.07852,-78.25663,345.65,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,304.77,14.31,D
21.09391,-78.17469,331.43,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,303.6,5.28,D
21.09725,-78.17525,347.55,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,304.96,5.28,D
21.0836,-78.29197,341.6,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,306.34,16.43,D
21.15794,-77.89898,334.62,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,302.3,2.79,D
21.16844,-77.85004,335.27,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,306.91,6.48,D
18.28138,-92.9598,330.96,0.74,0.76,2025-02-16,1828,N,nominal,2.0NRT,287.58,5.27,D
21.14322,-78.04787,343.43,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,306.72,5.13,D
21.20494,-77.64413,337.43,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,309.14,22.9,D
21.19005,-77.74793,337.34,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,310.03,14.5,D
21.18949,-77.75177,355.89,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,317.36,14.5,D
21.19342,-77.7485,332.74,0.4,0.37,2025-02-16,1828,N,low,2.0NRT,304.53,14.5,D
21.19287,-77.75232,356.65,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,308.36,14.5,D
21.15157,-78.03766,334.38,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,303.85,2.69,D
21.15102,-78.04143,344.31,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,306.26,2.69,D
21.15047,-78.0452,339.49,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,305.39,3.19,D
18.32215,-92.88086,337.38,0.73,0.76,2025-02-16,1828,N,nominal,2.0NRT,282.82,7.65,D
21.15492,-78.03821,336.06,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,304.56,4.53,D
18.32909,-92.88262,357.46,0.73,0.76,2025-02-16,1828,N,low,2.0NRT,278.12,16.5,D
21.19906,-77.75726,341.71,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,316.22,25.03,D
21.15717,-78.04631,333.51,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,306.87,7.07,D
21.15662,-78.05008,350.24,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,308.41,7.07,D
21.15607,-78.05386,335.57,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,308.71,5.76,D
21.20243,-77.75781,339.17,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,308.36,4.28,D
21.22659,-77.75785,334.78,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,307.54,2.16,D
21.15419,-78.29991,339.2,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,303.5,3.91,D
21.2018,-77.98787,339.17,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,305.74,4.08,D
21.1834,-78.16269,332.33,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,303.59,1.73,D
21.24747,-77.76515,337.23,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,305.43,4.68,D
21.24692,-77.76898,335.32,0.4,0.37,2025-02-16,1828,N,low,2.0NRT,306.96,4.68,D
21.17587,-78.26145,335.66,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,303.44,18.88,D
21.25248,-77.7542,335.37,0.4,0.37,2025-02-16,1828,N,low,2.0NRT,308.34,19.84,D
21.17756,-78.27325,338.09,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,304.53,3.69,D
21.17701,-78.277,335.1,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,305.86,3.69,D
21.16501,-78.38229,345.16,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,308.62,11.22,D
21.26471,-77.71684,333.81,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,303.99,3.26,D
21.16834,-78.38286,351.28,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,309.51,11.22,D
21.16779,-78.38659,339.39,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,308.9,2.78,D
21.18976,-78.25993,334.53,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,304.36,1.52,D
21.27531,-77.69096,346.56,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,309.95,5.5,D
21.27137,-77.86301,336.95,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,306.12,4.95,D
21.27082,-77.86683,335.1,0.4,0.37,2025-02-16,1828,N,low,2.0NRT,305.66,4.95,D
21.27474,-77.86356,337.06,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,304.95,10.47,D
21.27321,-77.92181,343.84,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,309.12,4.07,D
21.2336,-78.19416,343.77,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,307.99,18,D
21.23749,-78.19095,338.98,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,312.58,18,D
21.23694,-78.1947,347.75,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,313.5,18,D
21.23705,-78.26396,352.9,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,308.35,10.95,D
21.28064,-77.98917,345.73,0.39,0.37,2025-02-16,1828,N,nominal,2.0NRT,310.28,8.37,D
21.32939,-77.69982,333.98,0.4,0.37,2025-02-16,1828,N,low,2.0NRT,305.39,36.94,D
21.30512,-77.91537,339.63,0.4,0.37,2025-02-16,1828,N,low,2.0NRT,311,31.4,D
21.29401,-78.09634,334.93,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,307.27,2.72,D
21.32902,-77.87656,340.88,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,311.04,3.45,D
21.2586,-78.38683,334.71,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,304.7,4.97,D
21.34613,-77.80494,340.68,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,308.1,2.63,D
21.26805,-78.39223,347.47,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,306.53,3.94,D
18.64021,-92.17255,332.35,0.65,0.73,2025-02-16,1828,N,nominal,2.0NRT,286.26,8.77,D
21.29299,-78.36192,336.8,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,302.7,4.48,D
21.38439,-77.82693,340.48,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,310.26,5.04,D
21.38776,-77.82749,350.55,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,312.52,29.27,D
21.38721,-77.83132,343.92,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,313.95,29.27,D
21.39113,-77.82804,367,0.4,0.37,2025-02-16,1828,N,high,2.0NRT,334.64,29.27,D
21.39168,-77.82419,340.89,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,311.04,24.17,D
21.39003,-77.83569,336.42,0.4,0.37,2025-02-16,1828,N,low,2.0NRT,309.92,3.5,D
21.38948,-77.83952,333.76,0.4,0.37,2025-02-16,1828,N,low,2.0NRT,305.73,3.5,D
21.39506,-77.82473,367,0.4,0.37,2025-02-16,1828,N,high,2.0NRT,336.83,110.48,D
21.3945,-77.82858,367,0.4,0.37,2025-02-16,1828,N,high,2.0NRT,343.87,99.02,D
21.39285,-77.84007,339.43,0.4,0.37,2025-02-16,1828,N,low,2.0NRT,311.09,3.12,D
21.3923,-77.84389,335.15,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,303.13,3.14,D
21.39787,-77.82912,367,0.4,0.37,2025-02-16,1828,N,high,2.0NRT,338.68,99.02,D
21.39843,-77.82529,347.22,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,320.57,110.48,D
21.39677,-77.83678,337.81,0.4,0.37,2025-02-16,1828,N,low,2.0NRT,311.98,3.12,D
21.39622,-77.84061,333.66,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,301.42,3.12,D
21.4018,-77.82583,339.26,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,310.04,31.73,D
18.63949,-92.5088,328.79,0.68,0.74,2025-02-16,1828,N,nominal,2.0NRT,288.58,6.21,D
21.36518,-78.31254,334.39,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,301.83,4.66,D
21.36463,-78.31629,335.08,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,300.73,4.66,D
21.42125,-78.24886,341.63,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,309.53,8.2,D
21.4207,-78.25263,332.09,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,306.86,3.28,D
21.50185,-78.0959,351.29,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,310.8,6.91,D
21.50129,-78.0997,342.4,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,310.97,6.91,D
21.44486,-78.48333,335.79,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,302.95,1.62,D
21.5052,-78.09647,338.98,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,309.45,9.52,D
21.52773,-78.09268,335.82,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,308.02,2.25,D
21.47017,-78.48792,332.03,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,304.39,1.78,D
21.52901,-78.15497,337.59,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,310.43,4.9,D
21.52847,-78.15876,340.81,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,310.95,4.9,D
21.53571,-78.15608,342.26,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,311.13,17.63,D
21.53132,-78.18634,347.71,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,310.76,6.75,D
21.53906,-78.15664,343.03,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,309.64,17.63,D
21.53851,-78.16043,350.66,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,316.72,17.63,D
21.49895,-78.4314,345.17,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,305.16,9.9,D
21.494,-78.4651,334.03,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,303.82,1.38,D
21.49736,-78.48866,331.21,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,302.87,3.93,D
21.50069,-78.48922,352.53,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,305.24,9.81,D
21.55758,-78.21782,345.32,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,311.17,24.59,D
21.55703,-78.2216,344.99,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,313.55,8.9,D
21.55648,-78.22538,339.35,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,311.25,8.9,D
21.6483,-77.61259,339.22,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,302.98,4.44,D
21.56093,-78.21838,343.97,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,304.73,11.94,D
21.56038,-78.22216,352.2,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,312.15,23.81,D
21.55983,-78.22593,344.29,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,312.1,23.81,D
21.6517,-77.61314,343.69,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,301.88,4.44,D
21.56317,-78.22649,342.12,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,310.14,23.81,D
21.56372,-78.22272,367,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,328.25,23.81,D
21.56707,-78.22327,367,0.39,0.36,2025-02-16,1828,N,high,2.0NRT,325.32,89.65,D
21.6596,-77.60643,332.4,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,301.78,3.34,D
21.56986,-78.22761,333.62,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,295.85,89.65,D
21.57997,-78.29881,335.6,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,306.81,3.41,D
21.56702,-78.47297,333.69,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,303.74,3.25,D
21.55934,-78.52536,349.53,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,306.75,13.13,D
21.5709,-78.46978,346.87,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,306.23,5.2,D
21.57035,-78.47353,332.9,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,305.61,5.2,D
21.56981,-78.47727,333.36,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,303.44,1.89,D
21.56322,-78.52218,345.64,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,318.36,30.46,D
21.56267,-78.52592,355.73,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,309.3,30.46,D
21.56655,-78.52274,343.51,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,309.07,30.46,D
21.566,-78.52648,346.99,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,303.65,30.46,D
21.69176,-77.72623,331.26,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,305.01,1.92,D
21.64057,-78.25032,343.49,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,302.19,3.68,D
21.66382,-78.16114,342.85,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,304.41,4.4,D
21.64026,-78.4161,334.12,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,302.32,1.94,D
21.72613,-78.19115,338.23,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,304,14.3,D
21.72948,-78.1917,347.49,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,309.82,14.3,D
21.72173,-78.57223,336.41,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,306.55,68.62,D
21.72063,-78.57971,339.72,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,308.24,7.9,D
21.72506,-78.57279,337.35,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,307.82,4.58,D
21.72451,-78.57653,340.23,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,307.18,4.58,D
21.78311,-78.22391,337.3,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,302,12.81,D
21.78256,-78.22771,332.65,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,307.28,29.59,D
21.78646,-78.22446,338.17,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,307.94,12.81,D
21.78591,-78.22826,346.63,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,318.02,29.59,D
21.73007,-78.60814,336.77,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,307.87,2.25,D
21.69013,-78.87637,335.05,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,306.4,3.91,D
21.78926,-78.22881,347.87,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,301.78,8.81,D
21.73284,-78.68136,344.12,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,307.85,1.87,D
21.72285,-78.74847,350.43,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,312.04,10.89,D
21.65482,-79.20107,331.77,0.38,0.36,2025-02-16,1828,N,nominal,2.0NRT,302.03,1.07,D
21.73616,-78.68193,336.29,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,307.82,7.79,D
21.73948,-78.68249,346.46,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,314.1,7.79,D
21.75533,-78.68527,345.17,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,311.05,3.47,D
21.88048,-77.84405,332.65,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,301.57,3.04,D
21.74984,-78.81426,335.56,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,308.81,2.98,D
21.894,-77.84626,335.05,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,302.53,3.37,D
21.89738,-77.84682,340.6,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,301.1,5.12,D
21.71422,-79.12034,333.37,0.38,0.36,2025-02-16,1828,N,nominal,2.0NRT,304.13,4.59,D
21.71366,-79.12404,330.72,0.38,0.36,2025-02-16,1828,N,low,2.0NRT,304.4,4.59,D
21.82051,-78.42744,337.67,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,306.41,4.53,D
21.8244,-78.42424,339.27,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,310.71,10.83,D
21.82385,-78.428,335.71,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,306.8,4.53,D
21.79245,-78.68775,336.72,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,309.17,2.01,D
21.76143,-78.89634,332.56,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,306.76,2.03,D
21.83833,-78.44585,333.05,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,303.39,2.06,D
21.83502,-78.46841,346.73,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,303.44,5.49,D
21.69358,-79.41301,349.06,0.38,0.36,2025-02-16,1828,N,nominal,2.0NRT,307.97,4.53,D
21.85049,-78.38615,336.33,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,305.2,3.01,D
21.79855,-78.73853,334.24,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,303.54,3.45,D
21.85383,-78.3867,334.49,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,303.64,2.01,D
21.84618,-78.53189,336.81,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,310.69,4.23,D
21.74071,-79.34907,336.52,0.38,0.36,2025-02-16,1828,N,nominal,2.0NRT,305.52,3.63,D
21.91438,-78.31187,355.17,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,311.61,8.35,D
21.84512,-78.85378,338.02,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,307.66,2.96,D
21.84843,-78.85435,335.64,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,305.62,2.96,D
21.89264,-78.60149,345.52,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,308.31,3.59,D
21.95429,-78.20187,336.02,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,304.45,8.3,D
21.89597,-78.60205,333.45,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,307.92,1.78,D
21.85115,-78.95018,345.96,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,307.04,11.86,D
21.95939,-78.23779,339.29,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,304.47,2.75,D
21.85503,-78.94704,338.45,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,305.36,11.86,D
21.85447,-78.95075,337.88,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,305.66,11.86,D
21.85834,-78.94761,335.55,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,304.45,2.57,D
21.86775,-78.93016,339.88,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,305.76,6.95,D
21.86609,-78.94131,337.09,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,304.99,2.49,D
21.87107,-78.93073,356.28,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,307.46,6.95,D
21.87439,-78.9313,345.6,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,306.08,8.13,D
21.97236,-78.31378,332.12,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,304,1.14,D
21.96581,-78.42888,334.93,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,305.61,15.53,D
21.96525,-78.43265,337.3,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,306.02,15.53,D
21.9647,-78.43642,348.04,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,311.26,19.23,D
21.92983,-78.69608,354.65,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,309.93,8.58,D
21.91317,-78.83106,340.96,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,306.01,73.11,D
21.91981,-78.83221,342.4,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,303.98,5.58,D
21.96588,-78.54462,342.48,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,312.82,9.46,D
22.01744,-78.21627,337.11,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,308.58,3.63,D
22.00968,-78.26951,330.93,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,303.45,4.57,D
21.96865,-78.54893,345.41,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,314.24,9.46,D
21.97199,-78.5495,367,0.39,0.36,2025-02-16,1828,N,high,2.0NRT,336.03,88.84,D
22.03079,-78.14821,338.61,0.39,0.37,2025-02-16,1828,N,nominal,2.0NRT,303.1,3.18,D
21.98696,-78.44788,331.63,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,303.86,1.29,D
21.9731,-78.54198,341.85,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,312.34,7.12,D
21.97254,-78.54574,345.3,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,311.86,88.84,D
21.97587,-78.5463,367,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,325.98,88.84,D
21.9592,-78.7049,331.39,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,304.18,1.59,D
21.85027,-79.4937,345.92,0.38,0.36,2025-02-16,1828,N,nominal,2.0NRT,306.65,7.02,D
21.97967,-78.81528,350.82,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,309.53,7.05,D
22.00623,-78.65876,335.3,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,306.98,11.37,D
21.83725,-79.77703,340.16,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,305.36,5.56,D
21.83667,-79.78075,333.2,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,304.09,2.03,D
22.02232,-78.68839,342.94,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,309.33,40.49,D
22.0262,-78.6852,367,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,331,87.46,D
22.02565,-78.68894,320.84,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,323.1,87.46,D
22.07434,-78.38084,345.57,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,304.7,8.19,D
22.06605,-78.43754,348.16,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,315.71,29.34,D
22.0655,-78.44131,349.49,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,321.19,29.34,D
22.06939,-78.4381,348.7,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,315.68,38.89,D
22.06884,-78.44187,343.66,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,316.16,38.89,D
22.10765,-78.24639,337.45,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,304.52,2.85,D
22.1071,-78.25019,345.86,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,304.97,3.59,D
22.11211,-78.23933,332.52,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,304.65,2.72,D
22.11045,-78.25075,346.75,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,303.11,4.48,D
22.07613,-78.62446,339.35,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,307.9,4.1,D
22.07557,-78.62821,353.28,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,309.73,4.1,D
21.89674,-79.84901,337.23,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,301.67,4.19,D
21.89617,-79.85274,337.53,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,304.7,3.41,D
22.04288,-79.45179,340.51,0.38,0.36,2025-02-16,1828,N,nominal,2.0NRT,307.47,2.37,D
21.94252,-80.2331,337.84,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,302.76,14.08,D
22.04474,-80.2869,346.58,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,303.55,4.22,D
22.2487,-78.98082,330.91,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,305.25,3.04,D
22.03793,-80.35142,333.69,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,296.51,3.01,D
22.03434,-80.374,349.64,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,298.78,6.41,D
22.30515,-78.94456,350.58,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,303.37,8.3,D
22.30847,-78.94513,347.98,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,301.97,8.3,D
22.17322,-80.05597,331.96,0.39,0.36,2025-02-16,1828,N,low,2.0NRT,302.28,2.02,D
22.17595,-80.0603,330.75,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,298.47,3.2,D
22.18939,-80.03964,335.73,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,304.77,5.36,D
22.21791,-80.00668,332.86,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,301.56,3.37,D
22.21733,-80.01041,354.02,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,305.72,5.39,D
22.22064,-80.01099,345.34,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,303.52,5.39,D
22.19389,-80.22535,334.58,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,303.27,1.11,D
22.24634,-79.97723,355.84,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,307.28,8.97,D
22.24626,-80.13084,335.56,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,302.38,1.12,D
22.2044,-80.39739,340.71,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,300.87,5.13,D
22.18348,-80.5296,331.72,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,297.92,1.41,D
22.15199,-80.72717,345.16,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,289.36,3.62,D
22.15139,-80.731,334.9,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,289.84,3.62,D
22.22491,-80.28892,342.29,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,301.03,4.13,D
22.20774,-80.39799,334.89,0.39,0.36,2025-02-16,1828,N,nominal,2.0NRT,301.05,5.13,D
22.15474,-80.73161,339.21,0.4,0.37,2025-02-16,1828,N,nominal,2.0NRT,290.91,3.62,D
